Probe Set ID	Representative Public ID
212040_at	BG249599
212041_at	AL566172
212042_x_at	BG389744
212043_at	W72053
212044_s_at	BE737027
212045_at	N32761
212046_x_at	X60188
212047_s_at	AK025329
212048_s_at	AW245400
212049_at	BG230612
212050_at	AK026913
212051_at	AA676803
212052_s_at	AB014576
212053_at	AK025504
212054_x_at	AK026096
212055_at	BF689173
212056_at	D80004
212057_at	AA206161
212058_at	AI184562
212059_s_at	AL117480
212060_at	AU152088
212061_at	AB002330
212062_at	AB014511
212063_at	BE903880
212064_x_at	AI471665
212065_s_at	AW502434
212066_s_at	AB018272
212067_s_at	AL573058
212068_s_at	AB011087
212069_s_at	AK026025
212070_at	AL554008
212071_s_at	BE968833
212072_s_at	AL049761
212073_at	AI631874
212074_at	BE972774
212075_s_at	AI161318
212076_at	AI701430
212077_at	AL583520
212078_s_at	AA704766
212079_s_at	AA715041
212080_at	AV714029
212081_x_at	AF129756
212082_s_at	BE734356
212083_at	BG170659
212084_at	AV759552
212085_at	AA916851
212086_x_at	AK026584
212087_s_at	AL562733
212088_at	BF570122
212089_at	M13452
212090_at	AL571424
212091_s_at	AI141603
212092_at	BE858180
212093_s_at	AI695017
212094_at	AL582836
212095_s_at	BE552421
212096_s_at	AL096842
212097_at	AU147399
212098_at	AL134724
212099_at	AI263909
212100_s_at	Z93241
212101_at	AU154321
212102_s_at	AK002111
212103_at	BG403834
212104_s_at	N95026
212105_s_at	BF313832
212106_at	BF116183
212107_s_at	BE561014
212108_at	AB020694
212109_at	AI590869
212110_at	D31887
212111_at	AA628051
212112_s_at	AI816243
212113_at	AI927479
212114_at	BE967207
212115_at	AK023154
212116_at	NM_006510
212117_at	BF978689
212118_at	AL523814
212119_at	BF670447
212120_at	BE897886
212121_at	BE962354
212122_at	AW771590
212123_at	AL050022
212124_at	AF070622
212125_at	NM_002883
212126_at	BG391282
212127_at	BE379408
212128_s_at	AW411370
212129_at	AI589507
212130_x_at	AL537707
212131_at	BG054966
212132_at	AL117499
212133_at	AI681536
212134_at	AB014538
212135_s_at	AW517686
212136_at	AW517686
212137_at	AV746402
212138_at	AK021757
212139_at	D86973
212140_at	AB014548
212141_at	AA604621
212142_at	AI936566
212143_s_at	BF340228
212144_at	AL021707
212145_at	D87453
212146_at	AB020649
212147_at	AB029012
212148_at	AL049381
212149_at	AW470003
212150_at	AA805651
212151_at	BF967998
212152_x_at	AI679080
212153_at	AB007930
212154_at	AI380298
212155_at	AA085748
212156_at	AA812224
212157_at	BE048514
212158_at	AL577322
212159_x_at	AI125280
212160_at	AI984005
212161_at	AA994666
212162_at	AK022873
212163_at	AB033076
212164_at	AL522296
212165_at	AF070537
212166_at	H38643
212167_s_at	AK021419
212168_at	AL514547
212169_at	AL050187
212170_at	BF447705
212171_x_at	H95344
212172_at	AW277253
212173_at	AU154985
212174_at	W02312
212175_s_at	AL513611
212176_at	AA902326
212177_at	AW081113
212178_s_at	AK022555
212179_at	AW157501
212180_at	AK000311
212181_s_at	AF191654
212182_at	AB007956
212183_at	AW511135
212184_s_at	AL117407
212185_x_at	NM_005953
212186_at	BE855983
212187_x_at	NM_000954
212188_at	AA551075
212189_s_at	AK022874
212190_at	AL541302
212191_x_at	AW574664
212192_at	AI718937
212193_s_at	BE881529
212194_s_at	AI418892
212195_at	AL049265
212196_at	AW242916
212197_x_at	AB020671
212198_s_at	AL515964
212199_at	AL566962
212200_at	AK025933
212201_at	AW274877
212202_s_at	BG493972
212203_x_at	BF338947
212204_at	AL049944
212205_at	AA534860
212206_s_at	BF343852
212207_at	BG426689
212208_at	AK023837
212209_at	AL133033
212210_at	BF513430
212211_at	AI986295
212212_s_at	BF055496
212213_x_at	AB011139
212214_at	BF439570
212215_at	AB007896
212216_at	AW000954
212217_at	AU154782
212218_s_at	AI954041
212219_at	D38521
212220_at	AI972268
212221_x_at	AV703259
212222_at	AU143855
212223_at	AI926544
212224_at	NM_000689
212225_at	AL516854
212226_s_at	AA628586
212227_x_at	W67644
212228_s_at	AC004382
212229_s_at	AK001699
212230_at	AV725664
212231_at	AB020682
212232_at	AB023231
212233_at	AL523076
212234_at	AL034550
212235_at	AL575403
212236_x_at	Z19574
212237_at	N64780
212238_at	AL117518
212239_at	AI680192
212240_s_at	AI679268
212241_at	AI632774
212242_at	AL565074
212243_at	BE645501
212244_at	AL050091
212245_at	AL567779
212246_at	BE880828
212247_at	AW008531
212248_at	AI886796
212249_at	AI934473
212250_at	AV700332
212251_at	AI972475
212252_at	AA181179
212253_x_at	BG253119
212254_s_at	AI798790
212255_s_at	AK001684
212256_at	BE906572
212257_s_at	AW131754
212258_s_at	X72889
212259_s_at	BF344265
212260_at	AL045800
212261_at	AB014542
212262_at	AA149639
212263_at	AI114716
212264_s_at	BE645850
212265_at	AL031781
212266_s_at	AW084582
212267_at	D87450
212268_at	NM_030666
212269_s_at	AJ010089
212270_x_at	BG168283
212271_at	AA195999
212272_at	AA813260
212273_x_at	AI591100
212274_at	AV705559
212275_s_at	NM_006662
212276_at	D80010
212277_at	AB014547
212278_x_at	BF588511
212279_at	BE779865
212280_x_at	AA532726
212281_s_at	BF038366
212282_at	BF038366
212283_at	AI424797
212284_x_at	BG498776
212285_s_at	AW008051
212286_at	AW572909
212287_at	BF382924
212288_at	AB011126
212289_at	AB020681
212290_at	AA527433
212291_at	AI393355
212292_at	AW452623
212293_at	BG111260
212294_at	BG111761
212295_s_at	AA148507
212296_at	NM_005805
212297_at	BF218804
212298_at	BE620457
212299_at	AL117502
212300_at	AL049795
212301_at	D87440
212302_at	AI192081
212303_x_at	BG026366
212305_s_at	AK025122
212306_at	AI741784
212307_s_at	BF001665
212308_at	AL137636
212309_at	AV725315
212310_at	D87742
212311_at	AA522514
212312_at	AL117381
212313_at	BC004344
212314_at	AB018289
212315_s_at	AA502912
212316_at	AA502912
212317_at	AK022910
212318_at	NM_012470
212319_at	AB007857
212320_at	BC001002
212321_at	AB033078
212322_at	BE999972
212323_s_at	AA524553
212324_s_at	BF111962
212325_at	AK027231
212326_at	AB007922
212327_at	AK026815
212328_at	AB029025
212329_at	D83782
212330_at	R60866
212331_at	X76061
212332_at	BF110947
212333_at	AL049943
212334_at	BE880245
212335_at	AW167793
212336_at	AA912711
212337_at	AI687738
212338_at	AA621962
212339_at	AL121895
212340_at	BE673723
212341_at	AA195936
212342_at	BG500611
212343_at	AL117461
212344_at	AW043713
212345_s_at	BE675139
212346_s_at	AK026392
212347_x_at	AA831438
212348_s_at	AB011173
212349_at	AL045513
212350_at	AB029031
212351_at	U23028
212352_s_at	BE780075
212353_at	AI479175
212354_at	BE500977
212355_at	AI075450
212356_at	AB002321
212357_at	AI096888
212358_at	AL117468
212359_s_at	W89120
212360_at	AI916249
212361_s_at	AW190070
212362_at	AA805753
212363_x_at	AU145192
212364_at	BF432550
212365_at	BF215996
212366_at	BF223237
212367_at	AI799061
212368_at	AA972711
212369_at	AI264312
212370_x_at	AL080183
212371_at	AL049397
212372_at	AK026977
212373_at	AW139179
212374_at	NM_015322
212375_at	AL563727
212376_s_at	BE880591
212377_s_at	AU158495
212378_at	NM_000819
212379_at	BE966876
212380_at	D43949
212381_at	BF444943
212382_at	BF433429
212383_at	AL096733
212384_at	AI282485
212385_at	AU118026
212386_at	BF592782
212387_at	BG495771
212388_at	AB028980
212389_at	AW243200
212390_at	AB007923
212391_x_at	AI925635
212392_s_at	AI950145
212393_at	AL096767
212394_at	D42044
212395_s_at	BF197122
212396_s_at	AI143233
212397_at	AL137751
212398_at	AI057093
212399_s_at	D50911
212400_at	AL043266
212401_s_at	AI767436
212402_at	BE895685
212403_at	AI749193
212404_s_at	AL096740
212405_s_at	AK001172
212406_s_at	AB028973
212407_at	AL049669
212408_at	AK023204
212409_s_at	AK021613
212410_at	AI346431
212411_at	BE747342
212412_at	AV715767
212413_at	D50918
212414_s_at	D50918
212415_at	AW150913
212416_at	AV745949
212417_at	BF058944
212418_at	M82882
212419_at	AA131324
212420_at	AL559590
212421_at	AB023147
212422_at	AL547263
212423_at	AK024784
212424_at	AW026194
212425_at	AL049223
212426_s_at	BF033313
212427_at	AB002366
212428_at	AW001101
212429_s_at	AW194657
212430_at	AL109955
212431_at	D83778
212432_at	AL542571
212433_x_at	AA630314
212434_at	AI984421
212435_at	AA205593
212436_at	AI967961
212437_at	AL109804
212438_at	BG252325
212439_at	BE614199
212440_at	X76302
212441_at	D86985
212442_s_at	BG289001
212443_at	AB011112
212444_at	AA156240
212445_s_at	AI357376
212446_s_at	AI658534
212447_at	AF161402
212448_at	AB007899
212449_s_at	BG288007
212450_at	D87445
212451_at	N52532
212452_x_at	AF113514
212453_at	AB033105
212454_x_at	AI762552
212455_at	N36997
212456_at	AB014564
212457_at	AL161985
212458_at	H97931
212459_x_at	BF593940
212460_at	BE738425
212461_at	BF793951
212462_at	AU144267
212463_at	BE379006
212464_s_at	X02761
212465_at	AA524500
212466_at	AW138902
212467_at	AB014578
212468_at	AK023512
212469_at	AB019494
212470_at	AB011088
212471_at	BE503381
212472_at	BE965029
212473_s_at	BE965029
212474_at	D87682
212475_at	AI797458
212476_at	D26069
212477_at	D26069
212478_at	H65865
212479_s_at	AK022815
212480_at	AB002374
212481_s_at	AI214061
212482_at	BF671894
212483_at	AW339587
212484_at	BF974389
212485_at	AU146596
212486_s_at	N20923
212487_at	AI673812
212488_at	N30339
212489_at	AI983428
212490_at	AA843895
212491_s_at	AA843895
212492_s_at	AW237172
212493_s_at	AI761110
212494_at	AB028998
212495_at	BE256900
212496_s_at	BE256900
212497_at	AI554879
212498_at	AF056433
212499_s_at	AK025580
212500_at	AL049319
212501_at	AL564683
212502_at	AV713053
212503_s_at	N22859
212504_at	N31807
212505_s_at	AL110250
212506_at	AL135735
212507_at	D87446
212508_at	AK024029
212509_s_at	BF968134
212510_at	AA135522
212511_at	AI766247
212512_s_at	AA551784
212513_s_at	AB029020
212514_x_at	R60068
212515_s_at	BG492602
212516_at	AB018325
212517_at	AL132773
212518_at	AB011161
212519_at	AL518159
212520_s_at	AI684141
212521_s_at	BE568219
212522_at	W73272
212523_s_at	D63480
212524_x_at	BE901081
212525_s_at	AA760862
212526_at	AK002207
212527_at	BF057059
212528_at	AI348009
212529_at	BF197707
212530_at	AL080111
212531_at	NM_005564
212532_s_at	AW873564
212533_at	X62048
212534_at	AU144066
212535_at	AA142929
212536_at	AB023173
212537_x_at	BE733979
212538_at	AL576253
212539_at	AI422099
212540_at	BG476661
212541_at	AL562282
212542_s_at	BF224151
212543_at	U83115
212544_at	AI131008
212545_s_at	AW292783
212546_s_at	AI126634
212547_at	N34842
212548_s_at	BF515124
212549_at	BE645861
212550_at	AI149535
212551_at	NM_006366
212552_at	BE617588
212553_at	AK026120
212554_at	N90755
212555_at	AI814660
212556_at	AI469403
212557_at	AB011148
212558_at	BF508662
212559_at	AU148827
212560_at	AV728268
212561_at	AA349595
212562_s_at	AA418800
212563_at	BG491842
212564_at	AA523921
212565_at	BE302191
212566_at	AL523310
212567_s_at	AL523310
212568_s_at	BF978872
212569_at	AV699744
212570_at	AL573201
212571_at	U00955
212572_at	AW779556
212573_at	AF131747
212574_x_at	AC004528
212575_at	BF966155
212576_at	AB011116
212577_at	AA868754
212578_x_at	BF026595
212579_at	AB014550
212580_at	BG111635
212581_x_at	BE561479
212582_at	AL049923
212583_at	AB011132
212584_at	BG260519
212585_at	BF970829
212586_at	AA195244
212587_s_at	AI809341
212588_at	Y00062
212589_at	AI753792
212590_at	AI431643
212591_at	AA887480
212592_at	AV733266
212593_s_at	N92498
212594_at	AI185160
212595_s_at	AL534321
212596_s_at	AJ010070
212597_s_at	AL079310
212598_at	BE348236
212599_at	AK025298
212600_s_at	AV727381
212601_at	AB007859
212602_at	AI806395
212603_at	NM_005830
212604_at	AI937794
212605_s_at	AK025759
212606_at	AL536319
212607_at	N32526
212608_s_at	W85912
212609_s_at	U79271
212610_at	U79291
212611_at	AV728526
212612_at	D31888
212613_at	AI991252
212614_at	BG285011
212615_at	AI742305
212616_at	BF668950
212617_at	AB002293
212618_at	AA913513
212619_at	AW205215
212620_at	AW165979
212621_at	AB006624
212622_at	N64760
212623_at	AU153138
212624_s_at	BF339445
212625_at	NM_003765
212626_x_at	AA664258
212627_s_at	AL581473
212628_at	BG292065
212629_s_at	AI633689
212630_at	AF055006
212631_at	AI566082
212632_at	N32035
212633_at	AL132776
212634_at	AW298092
212635_at	AW161626
212636_at	AL031781
212637_s_at	AU155187
212638_s_at	BF131791
212639_x_at	AL581768
212640_at	AV712602
212641_at	AL023584
212642_s_at	AL023584
212643_at	AI671747
212644_s_at	AI671747
212645_x_at	AL566299
212646_at	D42043
212647_at	NM_006270
212648_at	AL079292
212649_at	AL079292
212650_at	BF116032
212651_at	AB018283
212652_s_at	AA524345
212653_s_at	AB020710
212654_at	AL566786
212655_at	AB011151
212656_at	AF110399
212657_s_at	U65590
212658_at	N66633
212659_s_at	AW083357
212660_at	AI735639
212661_x_at	BE731738
212662_at	BE615277
212663_at	AB014574
212664_at	AL567012
212665_at	AL556438
212666_at	AB046845
212667_at	AL575922
212668_at	AI654869
212669_at	AI093569
212670_at	AA479278
212671_s_at	BG397856
212672_at	U82828
212673_at	D42084
212674_s_at	AK002076
212675_s_at	AB011154
212676_at	AW293356
212677_s_at	BG530481
212678_at	AW054826
212679_at	AK026529
212680_x_at	BE305165
212681_at	AI770004
212682_s_at	AI081535
212683_at	AL526243
212684_at	AI752257
212685_s_at	AI608789
212686_at	AB032983
212687_at	AL110164
212688_at	BC003393
212689_s_at	AA524505
212690_at	AB018268
212691_at	AW131863
212692_s_at	W60686
212693_at	BE670928
212694_s_at	NM_000532
212695_at	AB014558
212696_s_at	BF968633
212697_at	AL515874
212698_s_at	BF966021
212699_at	BE222801
212700_x_at	AJ002220
212701_at	AB002318
212702_s_at	N45111
212703_at	AV728958
212704_at	AI049962
212705_x_at	BF570210
212706_at	AB011110
212707_s_at	AI738591
212708_at	AV721987
212709_at	D83781
212710_at	AL043774
212711_at	AA019977
212712_at	BE222901
212713_at	R72286
212714_at	AL050205
212715_s_at	AB020626
212716_s_at	AW083133
212717_at	AB002354
212718_at	BF797555
212719_at	AB011178
212720_at	AI670847
212721_at	AI810380
212722_s_at	AK021780
212723_at	AK021780
212724_at	BG054844
212725_s_at	N37081
212726_at	AB014562
212727_at	AB033058
212728_at	T62872
212729_at	AI916274
212730_at	AK026420
212731_at	U79297
212732_at	AI950273
212733_at	AI798908
212734_x_at	AI186735
212735_at	BF448041
212736_at	BE299456
212737_at	AL513583
212738_at	AV717623
212739_s_at	AL523860
212740_at	BF740111
212741_at	AA923354
212742_at	AL530462
212743_at	AV694093
212744_at	AI813772
212745_s_at	AI813772
212746_s_at	AA126789
212747_at	AI990523
212748_at	AB037859
212749_s_at	AI096477
212750_at	AB020630
212751_at	BG290646
212752_at	AA176798
212753_at	AI692203
212754_s_at	AI760249
212755_at	BG548738
212756_s_at	AI761518
212757_s_at	BF111268
212758_s_at	AI373166
212759_s_at	AI703074
212760_at	AB002347
212761_at	AI949687
212762_s_at	AI375916
212763_at	AW593213
212764_at	AI806174
212765_at	AB029001
212766_s_at	AW294587
212767_at	BC004409
212768_s_at	AL390736
212769_at	AI567426
212770_at	AW873621
212771_at	AU150943
212772_s_at	AL162060
212773_s_at	BG165094
212774_at	AJ223321
212775_at	AI978623
212776_s_at	AI978623
212777_at	L13857
212778_at	AL583340
212779_at	AB029032
212780_at	AA700167
212781_at	AK026954
212782_x_at	BG335629
212783_at	AI538172
212784_at	AB002304
212785_s_at	AA160181
212786_at	AA731693
212787_at	AI952986
212788_x_at	BG537190
212789_at	AI796581
212790_x_at	BF942308
212791_at	AL042729
212792_at	AB020684
212793_at	BF513244
212794_s_at	AK001728
212795_at	AL137753
212796_s_at	BF195608
212797_at	BE742268
212798_s_at	AK001389
212799_at	BE217875
212800_at	AI740832
212801_at	AI861788
212802_s_at	AK023841
212803_at	BF337329
212804_s_at	AI797397
212805_at	AB002365
212806_at	AL138349
212807_s_at	BF447105
212808_at	AI884627
212809_at	AA152202
212810_s_at	W72527
212811_x_at	AI889380
212812_at	AI700633
212813_at	AA149644
212814_at	AB020635
212815_at	AA156961
212816_s_at	BE613178
212817_at	AK023253
212818_s_at	AF055024
212819_at	AF055024
212820_at	AB020663
212821_at	AU147160
212822_at	AA121502
212823_s_at	AI738980
212824_at	U69127
212825_at	AI357401
212826_s_at	AI961224
212827_at	X17115
212828_at	AA191573
212829_at	BE878277
212830_at	W68084
212831_at	BF110421
212832_s_at	AI143124
212833_at	M74089
212834_at	BE963238
212835_at	AA777641
212836_at	D26018
212837_at	D63877
212838_at	AB023227
212839_s_at	AK024044
212840_at	BG339560
212841_s_at	AI692180
212842_x_at	AL043571
212843_at	AA126505
212844_at	AI400490
212845_at	AB028976
212846_at	AA811192
212847_at	AL036840
212848_s_at	BG036668
212849_at	AA745954
212850_s_at	AA584297
212851_at	AA194584
212852_s_at	AL538601
212853_at	AA779297
212854_x_at	AB051480
212855_at	D87466
212856_at	AB018310
212857_x_at	BG231551
212858_at	AL520675
212859_x_at	BF217861
212860_at	BG168720
212861_at	BF690150
212862_at	AL568982
212863_x_at	BF337195
212864_at	Y16521
212865_s_at	BF449063
212866_at	AI081543
212867_at	AI040324
212868_x_at	NM_003668
212869_x_at	AI721229
212870_at	AI628605
212871_at	NM_003668
212872_s_at	AK023092
212873_at	BE349017
212874_at	AI358867
212875_s_at	AP001745
212876_at	BF223021
212877_at	AA284075
212878_s_at	AA284075
212879_x_at	NM_015897
212880_at	AB011113
212881_at	AK022481
212882_at	AB018338
212883_at	AI358867
212884_x_at	AI358867
212885_at	AL545921
212886_at	AL080169
212887_at	AI753659
212888_at	BG109746
212889_x_at	BF303939
212890_at	BF663461
212891_s_at	BF972185
212892_at	AW130128
212893_at	AL080063
212894_at	NM_003171
212895_s_at	AL527773
212896_at	D29641
212897_at	AI738802
212898_at	AB007866
212899_at	AB028951
212900_at	AJ131244
212901_s_at	BF732638
212902_at	BE645231
212904_at	AB033011
212905_at	AI872408
212906_at	BE044440
212907_at	AI972416
212908_at	AK022530
212909_at	AL567376
212910_at	W19873
212911_at	AB023179
212912_at	AI992251
212913_at	BE674960
212914_at	AV648364
212915_at	AL569804
212916_at	AW249934
212917_x_at	AI814728
212918_at	AI962943
212919_at	AV715578
212920_at	AV682285
212921_at	AF070592
212922_s_at	AI809870
212923_s_at	AK024828
212924_s_at	N37057
212925_at	AA143765
212926_at	AW183677
212927_at	AB011166
212928_at	AL050331
212929_s_at	W68158
212930_at	AW576457
212931_at	AB006630
212932_at	AK022494
212933_x_at	AA961748
212934_at	AI245523
212935_at	AB002360
212936_at	AI927701
212937_s_at	M20776
212938_at	M20776
212939_at	M20776
212940_at	BE350145
212942_s_at	AB033025
212943_at	AB011100
212944_at	AK024896
212945_s_at	BE502432
212946_at	AK025432
212947_at	AL031685
212948_at	AB020716
212949_at	D38553
212950_at	BF941499
212951_at	N95226
212952_at	AA910371
212953_x_at	BE251303
212954_at	AF263541
212955_s_at	AL037557
212956_at	AI348094
212957_s_at	AU154785
212958_x_at	AI022882
212959_s_at	AK001821
212960_at	BE646554
212961_x_at	L43578
212962_at	AK023573
212963_at	BF968960
212964_at	AI912206
212965_at	BE465318
212966_at	AL043112
212967_x_at	AW148801
212968_at	BF940276
212969_x_at	BE222618
212970_at	AI694303
212971_at	AI769685
212972_x_at	AL080130
212973_at	AI692341
